0,267864,8665968,0,1
1,267881,8665960,0,1
2,267892,8665962,0,1
3,267916,8665964,0,1
4,268020,8665977,0,1
5,268098,8665984,1,1
6,268181,8665992,1,1
7,267199,8666045,0,1
8,267195,8666078,0,1
9,267190,8666123,0,1
10,267186,8666167,0,1
11,267190,8666179,0,1
12,266938,8666166,0,1
13,266932,8666171,0,1
14,266879,8666216,0,1
15,266871,8666223,0,1
16,266862,8666231,0,1
17,266857,8666236,0,1
18,266808,8666274,0,1
19,266788,8666291,0,1
20,266782,8666296,0,1
21,266859,8666441,0,1
22,266869,8666433,0,1
23,266900,8666409,0,1
24,266905,8666405,0,1
25,266909,8666401,0,1
26,266959,8666364,0,1
27,266965,8666359,0,1
28,266970,8666355,0,1
29,267040,8666298,0,1
30,267120,8666235,0,1
31,267268,8666118,0,1
32,267345,8666060,0,1
33,266888,8666069,0,1
34,266967,8666063,0,1
35,267057,8666056,0,1
36,267350,8666033,0,1
37,267441,8666027,0,1
38,267511,8666022,0,1
39,267552,8666017,0,1
40,267665,8666005,0,1
41,266910,8666129,0,1
42,266934,8666160,0,1
43,266980,8666222,0,1
44,266984,8666227,0,1
45,267082,8666347,0,1
46,267103,8666373,0,1
47,266728,8665870,0,1
48,266799,8665872,0,1
49,266899,8665872,0,1
50,267648,8665939,0,1
51,267627,8665956,0,1
52,267519,8666041,0,1
53,267478,8666074,0,1
54,267402,8666134,0,1
55,267329,8666193,0,1
56,267251,8666255,0,1
57,267178,8666313,0,1
58,267026,8666434,0,1
59,266966,8666482,0,1
60,266923,8666517,0,1
61,267763,8665974,0,1
62,267687,8666035,0,1
63,267582,8666118,0,1
64,267851,8666031,0,1
65,267826,8666050,0,1
66,267749,8666110,0,1
67,267644,8666193,0,1
68,267523,8666288,0,1
69,267449,8666346,0,1
70,267370,8666407,0,1
71,267298,8666464,0,1
72,267221,8666524,0,1
73,267144,8666584,0,1
74,267084,8666631,0,1
75,267040,8666669,0,1
76,269025,8665520,1,1
77,269057,8665501,1,1
78,269361,8665321,1,1
79,269367,8665327,1,1
80,269375,8665333,1,1
81,269386,8665337,1,1
82,269396,8665339,1,1
83,269683,8665390,1,1
84,269712,8665395,1,1
85,269818,8665417,1,1
86,269913,8665435,1,1
87,270025,8665456,1,1
88,270079,8665465,1,1
89,270430,8665530,1,1
90,270436,8665531,1,1
91,270454,8665534,1,1
92,268579,8668093,1,1
93,268583,8668079,1,1
94,269284,8667818,1,1
95,269268,8667769,1,1
96,269252,8667722,1,1
97,269236,8667676,1,1
98,269220,8667626,1,1
99,269208,8667588,1,1
100,267719,8666824,0,1
101,267729,8666833,0,1
102,267735,8666838,0,1
103,267747,8666841,0,1
104,267764,8666843,0,1
105,267802,8666846,0,1
106,267825,8666848,0,1
107,267880,8666853,0,1
108,267910,8666856,0,1
109,267918,8666857,0,1
110,267925,8666858,0,1
111,267941,8666859,0,1
112,267949,8666860,0,1
113,268014,8666867,0,1
114,268023,8666867,0,1
115,268123,8666877,0,1
116,268137,8666879,0,1
117,268146,8666880,0,1
118,268258,8666890,0,1
119,268322,8666896,1,1
120,269390,8667307,1,1
121,269349,8667301,1,1
122,269291,8667336,1,1
123,269286,8667339,1,1
124,269140,8667425,1,1
125,269002,8667507,1,1
126,268876,8667582,1,1
127,267243,8668813,0,1
128,267243,8668791,0,1
129,267261,8668713,0,1
130,267263,8668705,0,1
131,267288,8668599,0,1
132,267289,8668592,0,1
133,267331,8668403,0,1
134,267338,8668369,0,1
135,267341,8668357,0,1
136,267343,8668345,0,1
137,267380,8668171,0,1
138,267413,8668015,0,1
139,267425,8667954,0,1
140,267427,8667946,0,1
141,267445,8667866,0,1
142,267471,8667751,0,1
143,267689,8666882,0,1
144,267673,8666902,0,1
145,267661,8666956,0,1
146,267660,8666962,0,1
147,266889,8666903,0,1
148,266937,8666874,0,1
149,266950,8666865,0,1
150,268455,8665966,1,1
151,268447,8665962,1,1
152,268427,8665954,1,1
153,268410,8665948,1,1
154,267929,8665849,0,1
155,267916,8665850,0,1
156,267907,8665850,0,1
157,267882,8665846,0,1
158,267875,8665845,0,1
159,267853,8665841,0,1
160,267841,8665825,0,1
161,267838,8665820,0,1
162,267833,8665817,0,1
163,267782,8665802,0,1
164,267722,8665786,0,1
165,267702,8665781,0,1
166,267694,8665778,0,1
167,267686,8665776,0,1
168,267558,8665743,0,1
169,267545,8665739,0,1
170,267537,8665737,0,1
171,267410,8665703,0,1
172,267399,8665700,0,1
173,267392,8665698,0,1
174,267248,8665658,0,1
175,266916,8665567,0,1
176,266903,8665567,0,1
177,266778,8665553,0,1
178,266771,8665552,0,1
179,266762,8665554,0,1
180,266482,8665382,0,1
181,266623,8665409,0,1
182,266283,8665696,0,1
183,266284,8665702,0,1
184,266283,8665709,0,1
185,266281,8665716,0,1
186,264274,8664577,0,1
187,264269,8664583,0,1
188,264211,8664654,0,1
189,264577,8664355,0,1
190,264573,8664360,0,1
191,264547,8664392,0,1
192,264542,8664398,0,1
193,264488,8664463,1,1
194,264480,8664473,0,1
195,264475,8664479,0,1
196,264449,8664510,0,1
197,264424,8664540,0,1
198,264417,8664549,0,1
199,264411,8664556,0,1
200,264352,8664626,1,1
201,264870,8664599,0,1
202,264846,8664630,0,1
203,264840,8664637,0,1
204,264777,8664716,1,1
205,264375,8664752,0,1
206,264423,8664694,0,1
207,264428,8664690,0,1
208,264549,8664840,1,1
209,264575,8664810,0,1
210,264787,8664856,0,1
211,264852,8664778,1,1
212,264974,8664781,0,1
213,264927,8664840,0,1
214,265035,8664859,0,1
215,265000,8664902,0,1
216,265098,8664983,0,1
217,265110,8664998,0,1
218,265116,8665008,0,1
219,265119,8665018,0,1
220,265120,8665026,0,1
221,265116,8665035,0,1
222,265095,8665069,0,1
223,266408,8666104,0,1
224,266401,8666099,0,1
225,266146,8665942,0,1
226,266159,8665947,0,1
227,266210,8665972,0,1
228,266256,8665995,0,1
229,266268,8666001,0,1
230,266283,8666009,0,1
231,266349,8666054,0,1
232,266378,8666071,0,1
233,266409,8666088,0,1
234,266951,8666879,0,1
235,265340,8665370,0,1
236,265347,8665359,0,1
237,265350,8665354,0,1
238,265357,8665342,0,1
239,265392,8665280,0,1
240,265398,8665270,0,1
241,265420,8665231,0,1
242,265429,8665215,0,1
243,265436,8665203,0,1
244,265451,8665173,0,1
245,265891,8665386,0,1
246,265842,8665366,0,1
247,265778,8665339,0,1
248,265501,8665431,0,1
249,265513,8665392,0,1
250,265524,8665353,0,1
251,265526,8665344,0,1
252,265553,8665247,0,1
253,265565,8665200,0,1
254,265662,8665291,0,1
255,265643,8665350,0,1
256,265632,8665390,0,1
257,265630,8665397,0,1
258,265620,8665437,0,1
259,265590,8665504,0,1
260,265598,8665510,0,1
261,265616,8665525,0,1
262,265622,8665529,0,1
263,265653,8665483,0,1
264,265701,8665599,0,1
265,265723,8665512,0,1
266,265735,8665467,0,1
267,265741,8665441,0,1
268,265896,8665263,0,1
269,265890,8665274,0,1
270,265866,8665320,0,1
271,265794,8665455,0,1
272,265791,8665462,0,1
273,266359,8665157,0,1
274,266516,8665178,0,1
275,266586,8665188,0,1
276,266658,8665197,0,1
277,266818,8665219,0,1
278,266876,8665226,0,1
279,266935,8665234,0,1
280,267002,8665243,0,1
281,267049,8665249,0,1
282,267083,8665254,0,1
283,267144,8665262,0,1
284,267278,8665280,0,1
285,266423,8665748,0,1
286,266424,8665740,0,1
287,266443,8665622,0,1
288,266463,8665504,0,1
289,266474,8665442,0,1
290,266615,8665463,0,1
291,266613,8665473,0,1
292,266604,8665517,0,1
293,266603,8665525,0,1
294,266601,8665533,0,1
295,266583,8665645,0,1
296,267677,8666793,0,1
297,267681,8666786,0,1
298,267683,8666781,0,1
299,267686,8666775,0,1
300,267701,8666715,0,1
301,267709,8666674,0,1
302,267724,8666610,0,1
303,267751,8666493,0,1
304,267760,8666452,0,1
305,267767,8666423,0,1
306,267772,8666401,0,1
307,267774,8666391,0,1
308,267775,8666383,0,1
309,267779,8666363,0,1
310,267782,8666348,0,1
311,267796,8666280,0,1
312,267829,8666131,0,1
313,267842,8666068,0,1
314,268207,8666482,0,1
315,268198,8666479,0,1
316,268146,8666467,0,1
317,268083,8666454,1,1
318,267996,8666435,1,1
319,267938,8666423,0,1
320,267905,8666416,0,1
321,267857,8666407,0,1
322,267783,8666393,0,1
323,268209,8666475,0,1
324,268224,8666399,1,1
325,268235,8666402,1,1
326,268324,8666411,1,1
327,268366,8666414,1,1
328,268375,8666415,1,1
329,268405,8666418,1,1
330,268475,8666426,1,1
331,268509,8666429,1,1
332,268521,8666430,1,1
333,268540,8666433,1,1
334,268572,8666436,1,1
335,268597,8666439,1,1
336,268607,8666440,1,1
337,268618,8666440,1,1
338,268671,8666444,1,1
339,268689,8666446,1,1
340,267209,8666669,0,1
341,267286,8666606,0,1
342,267362,8666547,0,1
343,267435,8666489,0,1
