0,0,0,0,0,0,0,0,0,0,0,36868.847414,35835.440863,47611.162500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,633,445,941,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,40571.752120,48201.061108,34630.370460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,696,912,536,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,40678.444721,42542.571092,51767.999873,36749.516538,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,380,408,1095,338,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,42354.032113,51565.052401,41365.854368,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,527,894,458,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,44534.265844,51436.706140,41908.648061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,797,998,437,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,53940.950494,43823.574474,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1328,540,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,43383.259184,45330.460712,35385.610889,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,990,517,462,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,41429.211058,47202.949349,56688.639708,34480.243806,33117.942434,35736.483224,0.000000,0.000000,0.000000,0.000000,517,408,2178,292,324,340,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,48555.332886,55535.118010,43565.512280,40024.513321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,723,1043,323,332,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,49204.909105,53012.365077,58362.754245,40970.099838,40126.255064,39476.514444,0.000000,0.000000,0.000000,0.000000,246,359,2121,282,258,283,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,52629.528368,57578.604746,47981.635956,42176.442685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,579,1741,388,372,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,60117.190997,48998.473427,45582.924375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1734,399,433,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,51771.725656,40628.710793,36230.236775,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1049,557,498,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,53370.606722,47999.485899,59065.565252,38917.177787,41123.683718,0.000000,0.000000,0.000000,0.000000,0.000000,450,404,1750,320,334,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,52935.411868,51995.918265,63721.204575,44680.306517,42696.549090,42358.702133,0.000000,0.000000,0.000000,0.000000,294,243,2096,240,250,272,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,57459.650325,64867.333920,52520.459521,46265.677849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,907,949,351,354,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,55380.965935,64980.451298,69123.649376,52534.042221,45402.517911,40778.923927,0.000000,0.000000,0.000000,0.000000,227,487,1238,256,200,219,0,0,0,0
17,0,0,0,0,0,0,0,0,0,0,67972.071742,56987.454424,53402.838228,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1554,344,383,0,0,0,0,0,0,0
